Response ID,Timestamp(ddmmyy/hhmm),[MyInfo] Name,NRIC/FIN,[MyInfo] Gender,[MyInfo] Date of birth(ddmmyy),[MyInfo] Race,Mobile number,Which camp are you from?,Which company (COY) are you from?,Which Platoon are you from?,Which section are you from?,What is your bed no?,Date of Outbreak declared,Did you experience any symptoms?,Did you experience fever?,What is the earliest onset date of your symptoms,What is the earliest onset time of your symptoms,What was the highest recorded temperature,Did you experience vomiting?,How many times did you vomit?,Did you experience diarrhoea?,Please indicate the most number of episodes that you have experience diarrhoea in 24 hours,descripe the colour of your loose stools,Did you experience nausea?,Did you experience abdominal pain?,Did you experience headache?,Other symptoms,Were you unwell with GE symptoms (diarrhoea/vomiting) in the past 2 weeks?,What is the earliest date you had diarrhoea / vomitting in the past 2 weeks,Has any of your household members experience GE illness within the week?,What is the date of the symptom onset for your household members?,Please indicate the number of household members that experienced diarrhoea/vomiting after your symptom onset,Do you have household members who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,Do you have any friends/colleagues who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,When did household members / friends / colleagues experience diarrhoea/ vomiting in the past 2 weeks?,Please indicate where you took your meal,What time did you have your meal?,What did you eat?,Please indicate where you took your meal.1,What time did you have your meal?.1,What did you eat?.1,Please indicate where you took your meal.2,What time did you have your meal?.2,What did you eat?.2,Please indicate where you took your meal.3,What time did you have your meal?.3,What did you eat?.3,Please indicate where you took your meal.4,What time did you have your meal?.4,What did you eat?.4,Please indicate where you took your meal.5,What time did you have your meal?.5,What did you eat?.5,Please indicate where you took your meal.6,What time did you have your meal?.6,What did you eat?.6,Please indicate where you took your meal.7,What time did you have your meal?.7,What did you eat?.7,Please indicate where you took your meal.8,What time did you have your meal?.8,What did you eat?.8,Please indicate where you took your meal.9,What time did you have your meal?.9,What did you eat?.9,Please indicate where you took your meal.10,What time did you have your meal?.10,What did you eat?.10,Please indicate where you took your meal.11,What time did you have your meal?.11,What did you eat?.11,Please indicate where you took your meal.12,What time did you have your meal?.12,What did you eat?.12,Please indicate where you took your meal.13,What time did you have your meal?.13,What did you eat?.13,Please indicate where you took your meal.14,What time did you have your meal?.14,What did you eat?.14,Please indicate where you took your meal.15,What time did you have your meal?.15,What did you eat?.15,Please indicate where you took your meal.16,What time did you have your meal?.16,What did you eat?.16,Please indicate where you took your meal.17,What time did you have your meal?.17,What did you eat?.17,Please indicate where you took your meal.18,What time did you have your meal?.18,What did you eat?.18,Please indicate where you took your meal.19,What time did you have your meal?.19,What did you eat?.19,Please indicate where you took your meal.20,What time did you have your meal?.20,What did you eat?.20,Please indicate where you took your meal.21,What time did you have your meal?.21,What did you eat?.21,Please indicate where you took your meal.22,What time did you have your meal?.22,What did you eat?.22,Please indicate where you took your meal.23,What time did you have your meal?.23,What did you eat?.23,sgID Validated NRIC,[MyInfo] Date of birth 
yCN7TPiNmS665MyqT2EvhMZ4,170124/0851,wcsDBVNKvO,t346x,m,0,indian,99228032,Bukit Gombak (ADOC),1,4,2,14,160124,yes,yes,140124,100,38.7,yes,8,yes,1,Blue,yes,no,yes,no,yes,3,yes,140124,4,yes,no,0,Blk 123,0750,Outside food/drinks (includes take-outs and home food) + tea,0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1745,Canteen Drinks & Snacks + ice water,0.0,0705,Out-ration (Vegetarian) ,0.0,1235,Out-ration (Muslim),0,1745,Non-Muslim - Set B + ice water,0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1130,Canteen Food - Non-Muslim + cordial,0,1850,Non-Muslim - Special Menu + cordial,0,0705,Canteen Food - Non-Muslim + tea,0,1250,Canteen Food - Muslim  + ice water,0,1745,Out-ration (Muslim),0,0720,Did not consume cookhouse / canteen / out-ration,0,1100,Canteen Drinks & Snacks + cordial,0,1820,Outside food/drinks (includes take-outs and home food) + ice water,0,0735,Non-Muslim - Set A  + ice water,0,1100,Canteen Drinks & Snacks + ice water,0,1730,Non-Muslim - Special Menu + cordial,0,0615,Outside food/drinks (includes take-outs and home food) + ice water,0,1250,Canteen Food - Muslim  + ice water,0,1745,Non-Muslim - Special Menu + ice water,0,0600,Canteen Food - Muslim  + ice water,0,1220,Out-ration (Non-Muslim) ,0,1715,Muslim - Set A  + ice water,t346x,27/November/1999
nyDSHzwM9XM3xk0IAWhQ4Cto,150124/1322,MAqARJGtjE,t347x,m,0,others,94517393,Kranji III,1,1,4,6,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0750,Canteen Food - Non-Muslim + tea,0,1115,Canteen Food - Muslim  + cordial,0,1730,Out-ration (Vegetarian) ,0.0,0600,Out-ration (Non-Muslim) ,0.0,1250,Outside food/drinks (includes take-outs and home food) + ice water,0,1820,Muslim - Set B + ice water,0,0720,Out-ration (Vegetarian) ,0,1220,Outside food/drinks (includes take-outs and home food) + ice water,0,1835,Canteen Food - Non-Muslim + ice water,0,0735,Non-Muslim - Set B + tea,0,1205,Canteen Food - Non-Muslim + ice water,0,1715,Muslim - Set B + cordial,0,0615,Did not consume cookhouse / canteen / out-ration,0,1100,Canteen Food - Non-Muslim + cordial,0,1730,Vegetarian  + cordial,0,0600,Vegetarian  + tea,0,1250,Muslim - Set A  + cordial,0,1805,Canteen Food - Non-Muslim + cordial,0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1130,Non-Muslim - Set B + cordial,0,1700,Muslim - Special Menu + ice water,0,0630,Canteen Food - Muslim  + coffee,0,1205,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1805,Did not consume cookhouse / canteen / out-ration,t347x,19/March/2004
qll4peMD4rvkV6c7GOPgMIrz,160124/1253,xsSTuagbKA,t348x,f,0,malay,96425721,Nee Soon,3,3,3,1,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0600,Canteen Food - Non-Muslim + tea,0,1220,Did not consume cookhouse / canteen / out-ration,0,1730,Out-ration (Vegetarian) ,0.0,0750,Muslim - Special Menu + ice water,0.0,1100,Vegetarian  + cordial,0,1700,Outside food/drinks (includes take-outs and home food) + ice water,0,0615,Muslim - Set A  + coffee,0,1235,Did not consume cookhouse / canteen / out-ration,0,1835,Outside food/drinks (includes take-outs and home food) + cordial,0,0735,Muslim - Set A  + ice water,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1820,Muslim - Set A  + cordial,0,0705,Outside food/drinks (includes take-outs and home food) + ice water,0,1130,Muslim - Special Menu + cordial,0,1850,Canteen Food - Muslim  + ice water,0,0735,Muslim - Set A  + tea,0,1235,Muslim - Set A  + ice water,0,1805,Non-Muslim - Special Menu + ice water,0,0735,Non-Muslim - Special Menu + tea,0,1145,Did not consume cookhouse / canteen / out-ration,0,1745,Out-ration (Muslim),0,0750,Outside food/drinks (includes take-outs and home food) + tea,0,1235,Out-ration (Vegetarian) ,0,1700,Muslim - Set B + cordial,t348x,28/January/2003
WJhyobkt7eEMx439tKilfz13,160124/1137,ljrpokzcvJ,t349x,m,0,chinese,97117333,Nee Soon,2,3,1,9,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0735,Muslim - Special Menu + coffee,0,1145,Muslim - Set B + cordial,0,1715,Out-ration (Vegetarian) ,0.0,0705,Canteen Food - Muslim  + ice water,0.0,1220,Non-Muslim - Special Menu + ice water,0,1835,Muslim - Set B + cordial,0,0735,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1220,Non-Muslim - Set B + ice water,0,1730,Non-Muslim - Special Menu + ice water,0,0645,Vegetarian  + coffee,0,1130,Muslim - Set A  + ice water,0,1850,Canteen Food - Non-Muslim + cordial,0,0705,Muslim - Set B + coffee,0,1250,Canteen Food - Muslim  + ice water,0,1700,Out-ration (Non-Muslim) ,0,0750,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1250,Muslim - Set B + cordial,0,1745,Outside food/drinks (includes take-outs and home food) + ice water,0,0705,Non-Muslim - Set B + ice water,0,1235,Out-ration (Vegetarian) ,0,1835,Outside food/drinks (includes take-outs and home food) + cordial,0,0645,Non-Muslim - Set B + coffee,0,1235,Muslim - Set B + ice water,0,1700,Canteen Food - Non-Muslim + cordial,t349x,25/June/2002
3GxzBijYZD9JOdXUb27hQEKp,160124/0830,AGrkcqmoji,t350x,m,0,malay,95684120,Pulau Tekong,3,4,4,1,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0615,Non-Muslim - Special Menu + coffee,0,1235,Canteen Drinks & Snacks + ice water,0,1700,Muslim - Set B + ice water,0.0,0750,Muslim - Special Menu + tea,0.0,1115,Did not consume cookhouse / canteen / out-ration,0,1805,Muslim - Set B + ice water,0,0720,Muslim - Special Menu + coffee,0,1115,Vegetarian  + ice water,0,1745,Non-Muslim - Set B + ice water,0,0705,Muslim - Set B + tea,0,1145,Vegetarian  + cordial,0,1850,Did not consume cookhouse / canteen / out-ration,0,0630,Canteen Drinks & Snacks + ice water,0,1205,Muslim - Special Menu + ice water,0,1745,Muslim - Set A  + cordial,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1730,Out-ration (Muslim),0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1205,Muslim - Set B + ice water,0,1820,Outside food/drinks (includes take-outs and home food) + cordial,0,0705,Muslim - Set A  + tea,0,1250,Canteen Food - Non-Muslim + ice water,0,1820,Vegetarian  + ice water,t350x,11/December/2000
zriwEKOvF8Nmql7HEpOTSeEh,160124/0655,qrpmwQnRSR,t351x,f,0,indian,82469532,Tuas Naval Base,1,4,1,8,150124,yes,yes,90124,1800,38.6,yes,3,yes,5,black,no,yes,yes,no,no,2,no,0,0,yes,no,0,Blk 456,0630,Canteen Drinks & Snacks + tea,0,1130,Canteen Food - Non-Muslim + ice water,0,1745,Outside food/drinks (includes take-outs and home food) + cordial,0.0,0750,Muslim - Set B + coffee,0.0,1145,Non-Muslim - Set B + cordial,0,1730,Did not consume cookhouse / canteen / out-ration,0,0735,Non-Muslim - Set B + tea,0,1115,Canteen Food - Non-Muslim + ice water,0,1730,Out-ration (Vegetarian) ,0,0615,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Canteen Food - Non-Muslim + ice water,0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0,0600,Did not consume cookhouse / canteen / out-ration,0,1115,Non-Muslim - Set B + cordial,0,1820,Outside food/drinks (includes take-outs and home food) + cordial,0,0705,Outside food/drinks (includes take-outs and home food) + ice water,0,1115,Canteen Food - Non-Muslim + ice water,0,1850,Vegetarian  + cordial,0,0600,Outside food/drinks (includes take-outs and home food) + tea,0,1250,Out-ration (Non-Muslim) ,0,1820,Out-ration (Non-Muslim) ,0,0645,Non-Muslim - Special Menu + tea,0,1115,Muslim - Set B + ice water,0,1700,Non-Muslim - Set A  + ice water,t351x,19/February/2001
nRYaKb2hxPslDWBSRNrR0nMG,170124/1003,JfHYggFnOI,t352x,f,0,indian,88252992,Seletar,3,1,4,8,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0645,Vegetarian  + tea,0,1145,Out-ration (Muslim),0,1745,Outside food/drinks (includes take-outs and home food) + cordial,0.0,0720,Muslim - Set A  + coffee,0.0,1100,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0615,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1235,Non-Muslim - Set A  + ice water,0,1820,Non-Muslim - Set A  + cordial,0,0750,Non-Muslim - Set B + ice water,0,1130,Outside food/drinks (includes take-outs and home food) + cordial,0,1730,Out-ration (Non-Muslim) ,0,0630,Canteen Food - Non-Muslim + tea,0,1205,Muslim - Set B + cordial,0,1820,Non-Muslim - Set B + ice water,0,0645,Out-ration (Muslim),0,1220,Non-Muslim - Set A  + ice water,0,1745,Muslim - Set A  + ice water,0,0615,Non-Muslim - Special Menu + tea,0,1250,Muslim - Set A  + cordial,0,1715,Non-Muslim - Set A  + ice water,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Canteen Drinks & Snacks + ice water,t352x,29/December/2001
42hrNXcGDWIABSIJi0sMTtw3,150124/0928,sqXWqPeosT,t353x,m,0,malay,83415198,Kaki Bukit,3,4,2,7,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0750,Vegetarian  + tea,0,1250,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1805,Non-Muslim - Special Menu + cordial,0.0,0735,Muslim - Set B + coffee,0.0,1130,Non-Muslim - Set B + ice water,0,1700,Muslim - Set B + ice water,0,0705,Non-Muslim - Set B + ice water,0,1205,Out-ration (Muslim),0,1805,Non-Muslim - Special Menu + ice water,0,0705,Canteen Food - Muslim  + tea,0,1145,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Out-ration (Muslim),0,0735,Canteen Food - Muslim  + ice water,0,1145,Canteen Drinks & Snacks + cordial,0,1820,Out-ration (Vegetarian) ,0,0630,Vegetarian  + coffee,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1820,Muslim - Special Menu + ice water,0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1220,Vegetarian  + ice water,0,1820,Did not consume cookhouse / canteen / out-ration,0,0630,Outside food/drinks (includes take-outs and home food) + coffee,0,1115,Canteen Food - Non-Muslim + ice water,0,1745,Muslim - Special Menu + ice water,t353x,10/September/2001
HLV2sC5Ew0hX8qN4bN6CpSGd,170124/1518,YdPpdIgzMq,t354x,m,0,chinese,84445528,Sembawang,2,3,1,16,170124,yes,yes,100124,100,37.5,yes,3,no,0,0,yes,yes,no,no,no,5,yes,130124,1,yes,yes,90124,Did not consume,0720,Vegetarian  + tea,0,1130,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Muslim - Special Menu + ice water,0.0,0645,Muslim - Set A  + tea,0.0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1715,Outside food/drinks (includes take-outs and home food) + cordial,0,0645,Canteen Drinks & Snacks + coffee,0,1115,Outside food/drinks (includes take-outs and home food) + ice water,0,1850,Did not consume cookhouse / canteen / out-ration,0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1220,Out-ration (Non-Muslim) ,0,1850,Out-ration (Vegetarian) ,0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1235,Muslim - Set B + cordial,0,1850,Vegetarian  + cordial,0,0705,Canteen Food - Muslim  + ice water,0,1145,Non-Muslim - Set B + cordial,0,1715,Out-ration (Non-Muslim) ,0,0630,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1745,Vegetarian  + cordial,0,0615,Out-ration (Muslim),0,1250,Muslim - Set A  + ice water,0,1805,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t354x,29/June/2001
EMd5ptl6FM7zWMfIgKaePjYt,150124/1459,QheFzpevtp,t355x,m,0,malay,99118305,7 Ammo Depot,3,3,2,13,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0645,Did not consume cookhouse / canteen / out-ration,0,1115,Non-Muslim - Set B + ice water,0,1730,Out-ration (Non-Muslim) ,0.0,0615,Out-ration (Non-Muslim) ,0.0,1115,Out-ration (Vegetarian) ,0,1805,Muslim - Set B + ice water,0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1235,Non-Muslim - Special Menu + ice water,0,1835,Out-ration (Vegetarian) ,0,0705,Non-Muslim - Set B + tea,0,1145,Did not consume cookhouse / canteen / out-ration,0,1835,Non-Muslim - Set B + cordial,0,0630,Out-ration (Non-Muslim) ,0,1115,Canteen Food - Non-Muslim + cordial,0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0,0705,Muslim - Special Menu + coffee,0,1220,Muslim - Special Menu + ice water,0,1820,Non-Muslim - Set A  + cordial,0,0600,Non-Muslim - Set B + tea,0,1205,Vegetarian  + ice water,0,1700,Canteen Drinks & Snacks + ice water,0,0645,Outside food/drinks (includes take-outs and home food) + tea,0,1130,Non-Muslim - Special Menu + ice water,0,1745,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t355x,5/January/2003
GMYoUb9PjgqYw6qlFYpOu06K,170124/1231,lbjtxNdYFm,t356x,f,0,indian,91317925,Airforce Training Command,2,1,3,13,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0645,Out-ration (Non-Muslim) ,0,1115,Vegetarian  + cordial,0,1835,Non-Muslim - Set A  + ice water,0.0,0720,Muslim - Set A  + tea,0.0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Out-ration (Muslim),0,0705,Muslim - Set B + coffee,0,1220,Non-Muslim - Set A  + cordial,0,1700,Non-Muslim - Set A  + ice water,0,0600,Non-Muslim - Set A  + ice water,0,1100,Muslim - Set A  + ice water,0,1745,Canteen Food - Non-Muslim + ice water,0,0615,Outside food/drinks (includes take-outs and home food) + coffee,0,1220,Non-Muslim - Special Menu + cordial,0,1805,Canteen Drinks & Snacks + cordial,0,0750,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1250,Muslim - Special Menu + cordial,0,1820,Canteen Food - Muslim  + ice water,0,0615,Canteen Food - Muslim  + tea,0,1130,Outside food/drinks (includes take-outs and home food) + cordial,0,1745,Out-ration (Vegetarian) ,0,0750,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1235,Muslim - Set B + cordial,0,1850,Out-ration (Vegetarian) ,t356x,14/January/2004
wcEJmufMLpfcBCOyI0JkOrTh,160124/1617,rxfhlpVTxe,t357x,m,0,malay,97877642,Nee Soon Driclad,2,3,3,12,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1235,Muslim - Special Menu + ice water,0,1850,Out-ration (Vegetarian) ,0.0,0645,Out-ration (Muslim),0.0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1850,Non-Muslim - Special Menu + cordial,0,0720,Out-ration (Vegetarian) ,0,1235,Canteen Drinks & Snacks + ice water,0,1835,Canteen Food - Muslim  + ice water,0,0600,Outside food/drinks (includes take-outs and home food) + ice water,0,1205,Non-Muslim - Special Menu + ice water,0,1835,Canteen Food - Muslim  + ice water,0,0630,Canteen Drinks & Snacks + ice water,0,1250,Canteen Food - Muslim  + cordial,0,1850,Out-ration (Non-Muslim) ,0,0735,Muslim - Special Menu + coffee,0,1100,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1805,Muslim - Set B + ice water,0,0750,Outside food/drinks (includes take-outs and home food) + ice water,0,1130,Out-ration (Vegetarian) ,0,1850,Non-Muslim - Set A  + cordial,0,0645,Muslim - Set A  + coffee,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Non-Muslim - Set B + ice water,t357x,11/November/2002
FkZkYTaqvbmUOPGknaQ6hu6Y,150124/0628,pXUfTYMBEJ,t358x,f,0,chinese,96623670,7 Ammo Depot,2,1,1,13,150124,yes,no,120124,2000,39.0,yes,7,yes,8,Green,no,no,no,no,yes,1,no,120124,3,no,yes,110124,Blk 123,0735,Canteen Food - Muslim  + tea,0,1115,Canteen Drinks & Snacks + cordial,0,1745,Canteen Food - Non-Muslim + ice water,0.0,0735,Non-Muslim - Special Menu + ice water,0.0,1100,Muslim - Set B + ice water,0,1805,Out-ration (Non-Muslim) ,0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1130,Muslim - Special Menu + ice water,0,1700,Non-Muslim - Special Menu + cordial,0,0645,Outside food/drinks (includes take-outs and home food) + tea,0,1130,Muslim - Set A  + ice water,0,1730,Canteen Food - Muslim  + cordial,0,0630,Vegetarian  + ice water,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Out-ration (Non-Muslim) ,0,1730,Muslim - Special Menu + cordial,0,0735,Out-ration (Non-Muslim) ,0,1235,Muslim - Set A  + cordial,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0645,Non-Muslim - Special Menu + ice water,0,1250,Did not consume cookhouse / canteen / out-ration,0,1730,Out-ration (Vegetarian) ,t358x,25/April/2001
yFG9TO7wZ87xpJ6xkzUoqlpd,170124/1047,DJYlTCtDMD,t359x,m,0,indian,87710480,Changi Airbase West,2,3,4,6,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0615,Out-ration (Vegetarian) ,0,1100,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Muslim - Special Menu + ice water,0.0,0615,Non-Muslim - Set A  + coffee,0.0,1100,Canteen Food - Non-Muslim + ice water,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0600,Out-ration (Vegetarian) ,0,1130,Outside food/drinks (includes take-outs and home food) + ice water,0,1820,Non-Muslim - Set B + ice water,0,0600,Muslim - Special Menu + coffee,0,1115,Vegetarian  + ice water,0,1820,Did not consume cookhouse / canteen / out-ration,0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1115,Out-ration (Vegetarian) ,0,1820,Muslim - Set A  + cordial,0,0630,Did not consume cookhouse / canteen / out-ration,0,1115,Out-ration (Muslim),0,1745,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0735,Out-ration (Non-Muslim) ,0,1145,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1850,Non-Muslim - Set B + ice water,0,0720,Muslim - Set B + ice water,0,1145,Non-Muslim - Set A  + cordial,0,1835,Canteen Drinks & Snacks + cordial,t359x,27/January/2000
XnOrvVC9M7jLCn1vQQUqN9at,170124/1209,tWqtgUgUhg,t360x,m,0,chinese,84490434,7 Ammo Depot,2,1,4,6,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1250,Canteen Food - Non-Muslim + cordial,0,1715,Vegetarian  + cordial,0.0,0705,Muslim - Set A  + ice water,0.0,1235,Canteen Food - Non-Muslim + cordial,0,1745,Non-Muslim - Set B + ice water,0,0615,Out-ration (Vegetarian) ,0,1205,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1835,Canteen Drinks & Snacks + cordial,0,0600,Muslim - Set B + ice water,0,1250,Canteen Food - Muslim  + cordial,0,1715,Vegetarian  + ice water,0,0735,Canteen Food - Non-Muslim + coffee,0,1220,Out-ration (Muslim),0,1835,Non-Muslim - Special Menu + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1100,Canteen Drinks & Snacks + ice water,0,1820,Non-Muslim - Set B + ice water,0,0750,Canteen Food - Non-Muslim + coffee,0,1250,Muslim - Set A  + ice water,0,1730,Canteen Food - Non-Muslim + cordial,0,0630,Outside food/drinks (includes take-outs and home food) + coffee,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1835,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,t360x,23/November/2000
mgLtl1jjSAX6KznJAatP9qfC,160124/1113,FXmacIjFyl,t361x,f,0,indian,81867060,Selarang,1,4,1,2,150124,yes,no,100124,1200,37.7,no,0,no,0,0,yes,no,yes,no,yes,1,yes,0,0,no,no,0,Blk 123,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1145,Canteen Food - Non-Muslim + ice water,0,1715,Muslim - Set B + cordial,0.0,0645,Non-Muslim - Set B + ice water,0.0,1145,Canteen Food - Muslim  + cordial,0,1835,Muslim - Special Menu + ice water,0,0645,Out-ration (Vegetarian) ,0,1220,Non-Muslim - Set B + cordial,0,1850,Vegetarian  + cordial,0,0750,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1130,Out-ration (Vegetarian) ,0,1715,Non-Muslim - Special Menu + cordial,0,0750,Out-ration (Muslim),0,1130,Canteen Food - Non-Muslim + ice water,0,1745,Canteen Drinks & Snacks + ice water,0,0630,Canteen Drinks & Snacks + coffee,0,1205,Non-Muslim - Special Menu + ice water,0,1820,Muslim - Set A  + cordial,0,0630,Out-ration (Non-Muslim) ,0,1130,Out-ration (Non-Muslim) ,0,1850,Muslim - Set B + cordial,0,0720,Canteen Drinks & Snacks + coffee,0,1205,Canteen Food - Muslim  + ice water,0,1835,Non-Muslim - Set B + cordial,t361x,23/August/2002
dvxh1ZbsIZY7tv9nDFQf82nl,150124/1409,gKixmFGtcZ,t362x,f,0,indian,80223087,Bukit Panjang,2,1,2,4,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0705,Did not consume cookhouse / canteen / out-ration,0,1145,Non-Muslim - Set A  + cordial,0,1730,Did not consume cookhouse / canteen / out-ration,0.0,0630,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0.0,1115,Non-Muslim - Special Menu + cordial,0,1730,Muslim - Set B + ice water,0,0600,Vegetarian  + coffee,0,1130,Canteen Food - Non-Muslim + cordial,0,1820,Vegetarian  + ice water,0,0735,Canteen Food - Muslim  + tea,0,1100,Muslim - Special Menu + cordial,0,1835,Did not consume cookhouse / canteen / out-ration,0,0630,Muslim - Set A  + tea,0,1220,Vegetarian  + cordial,0,1805,Canteen Drinks & Snacks + ice water,0,0720,Vegetarian  + ice water,0,1115,Did not consume cookhouse / canteen / out-ration,0,1700,Out-ration (Non-Muslim) ,0,0720,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Out-ration (Vegetarian) ,0,1820,Canteen Food - Non-Muslim + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1220,Non-Muslim - Special Menu + ice water,0,1805,Vegetarian  + cordial,t362x,11/March/2001
