Response ID,Timestamp(ddmmyy/hhmm),[MyInfo] Name,NRIC/FIN,[MyInfo] Gender,[MyInfo] Date of birth(ddmmyy),[MyInfo] Race,Mobile number,Which camp are you from?,Which company (COY) are you from?,Which Platoon are you from?,Which section are you from?,What is your bed no?,Date of Outbreak declared,Did you experience any symptoms?,Did you experience fever?,What is the earliest onset date of your symptoms,What is the earliest onset time of your symptoms,What was the highest recorded temperature,Did you experience vomiting?,How many times did you vomit?,Did you experience diarrhoea?,Please indicate the most number of episodes that you have experience diarrhoea in 24 hours,descripe the colour of your loose stools,Did you experience nausea?,Did you experience abdominal pain?,Did you experience headache?,Other symptoms,Were you unwell with GE symptoms (diarrhoea/vomiting) in the past 2 weeks?,What is the earliest date you had diarrhoea / vomitting in the past 2 weeks,Has any of your household members experience GE illness within the week?,What is the date of the symptom onset for your household members?,Please indicate the number of household members that experienced diarrhoea/vomiting after your symptom onset,Do you have household members who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,Do you have any friends/colleagues who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,When did household members / friends / colleagues experience diarrhoea/ vomiting in the past 2 weeks?,Please indicate where you took your meal,What time did you have your meal?,What did you eat?,Please indicate where you took your meal.1,What time did you have your meal?.1,What did you eat?.1,Please indicate where you took your meal.2,What time did you have your meal?.2,What did you eat?.2,Please indicate where you took your meal.3,What time did you have your meal?.3,What did you eat?.3,Please indicate where you took your meal.4,What time did you have your meal?.4,What did you eat?.4,Please indicate where you took your meal.5,What time did you have your meal?.5,What did you eat?.5,Please indicate where you took your meal.6,What time did you have your meal?.6,What did you eat?.6,Please indicate where you took your meal.7,What time did you have your meal?.7,What did you eat?.7,Please indicate where you took your meal.8,What time did you have your meal?.8,What did you eat?.8,Please indicate where you took your meal.9,What time did you have your meal?.9,What did you eat?.9,Please indicate where you took your meal.10,What time did you have your meal?.10,What did you eat?.10,Please indicate where you took your meal.11,What time did you have your meal?.11,What did you eat?.11,Please indicate where you took your meal.12,What time did you have your meal?.12,What did you eat?.12,Please indicate where you took your meal.13,What time did you have your meal?.13,What did you eat?.13,Please indicate where you took your meal.14,What time did you have your meal?.14,What did you eat?.14,Please indicate where you took your meal.15,What time did you have your meal?.15,What did you eat?.15,Please indicate where you took your meal.16,What time did you have your meal?.16,What did you eat?.16,Please indicate where you took your meal.17,What time did you have your meal?.17,What did you eat?.17,Please indicate where you took your meal.18,What time did you have your meal?.18,What did you eat?.18,Please indicate where you took your meal.19,What time did you have your meal?.19,What did you eat?.19,Please indicate where you took your meal.20,What time did you have your meal?.20,What did you eat?.20,Please indicate where you took your meal.21,What time did you have your meal?.21,What did you eat?.21,Please indicate where you took your meal.22,What time did you have your meal?.22,What did you eat?.22,Please indicate where you took your meal.23,What time did you have your meal?.23,What did you eat?.23,sgID Validated NRIC,[MyInfo] Date of birth 
mDS8n9Ko2pClg2YuFhAUPROP,160124/0952,HoVOysFqiM,t176x,f,0,malay,85284655,Nee Soon Driclad,2,4,1,7,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0705,Vegetarian  + tea,0,1220,Canteen Drinks & Snacks + ice water,0,1700,Non-Muslim - Special Menu + ice water,0.0,0630,Out-ration (Muslim),0.0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Out-ration (Non-Muslim) ,0,0750,Non-Muslim - Special Menu + tea,0,1235,Outside food/drinks (includes take-outs and home food) + ice water,0,1715,Canteen Drinks & Snacks + cordial,0,0705,Out-ration (Non-Muslim) ,0,1130,Muslim - Set A  + ice water,0,1700,Outside food/drinks (includes take-outs and home food) + ice water,0,0705,Canteen Food - Muslim  + coffee,0,1250,Canteen Drinks & Snacks + ice water,0,1820,Outside food/drinks (includes take-outs and home food) + cordial,0,0735,Out-ration (Muslim),0,1115,Did not consume cookhouse / canteen / out-ration,0,1820,Canteen Food - Non-Muslim + cordial,0,0720,Non-Muslim - Special Menu + ice water,0,1220,Canteen Food - Muslim  + ice water,0,1700,Canteen Food - Non-Muslim + ice water,0,0735,Outside food/drinks (includes take-outs and home food) + ice water,0,1220,Vegetarian  + cordial,0,1745,Muslim - Set B + cordial,t176x,1/March/2003
aVUVAAkyn6iM8QhJHG4HGiwh,160124/1227,PSjnFpfVAV,t177x,f,0,malay,90377541,Kranji III,2,1,1,7,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0645,Canteen Food - Muslim  + coffee,0,1145,Vegetarian  + ice water,0,1745,Muslim - Special Menu + cordial,0.0,0630,Non-Muslim - Set A  + ice water,0.0,1115,Canteen Food - Muslim  + cordial,0,1715,Out-ration (Muslim),0,0615,Muslim - Set A  + coffee,0,1145,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1805,Non-Muslim - Set B + ice water,0,0735,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1730,Out-ration (Muslim),0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1130,Non-Muslim - Set A  + ice water,0,1820,Out-ration (Vegetarian) ,0,0645,Canteen Food - Non-Muslim + ice water,0,1130,Out-ration (Vegetarian) ,0,1715,Muslim - Special Menu + ice water,0,0750,Out-ration (Muslim),0,1100,Did not consume cookhouse / canteen / out-ration,0,1745,Out-ration (Vegetarian) ,0,0750,Canteen Food - Muslim  + coffee,0,1250,Muslim - Set B + ice water,0,1700,Out-ration (Vegetarian) ,t177x,4/August/2001
fUkAnt2AVw5wk0pPlyWmACNG,160124/1242,FUNgGyOrNP,t178x,m,0,others,99968646,Chong Pang Camp,1,2,1,2,150124,yes,yes,130124,1300,37.6,no,0,no,0,0,no,no,yes,no,no,2,no,140124,5,yes,no,0,Blk 123,0750,Vegetarian  + tea,0,1250,Non-Muslim - Special Menu + ice water,0,1700,Muslim - Set B + ice water,0.0,0705,Canteen Food - Non-Muslim + tea,0.0,1205,Outside food/drinks (includes take-outs and home food) + ice water,0,1715,Out-ration (Vegetarian) ,0,0600,Out-ration (Vegetarian) ,0,1235,Canteen Food - Non-Muslim + cordial,0,1820,Muslim - Special Menu + cordial,0,0750,Muslim - Set B + coffee,0,1235,Non-Muslim - Set B + cordial,0,1745,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0720,Out-ration (Non-Muslim) ,0,1205,Out-ration (Vegetarian) ,0,1850,Muslim - Special Menu + ice water,0,0720,Canteen Food - Non-Muslim + coffee,0,1250,Vegetarian  + ice water,0,1835,Did not consume cookhouse / canteen / out-ration,0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1205,Canteen Food - Muslim  + cordial,0,1745,Out-ration (Muslim),0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1130,Canteen Food - Muslim  + cordial,0,1700,Muslim - Special Menu + ice water,t178x,28/December/1999
Vu10dfzCiBO0cBCLp2WCmMKA,170124/1023,ssnTUzKBNi,t179x,m,0,malay,81295776,Keat Hong,1,1,4,8,160124,yes,yes,80124,1500,39.8,no,0,no,0,0,no,yes,no,no,no,4,yes,0,0,yes,yes,120124,Blk 456,0615,Out-ration (Muslim),0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Out-ration (Vegetarian) ,0.0,0720,Muslim - Special Menu + ice water,0.0,1100,Non-Muslim - Set B + cordial,0,1805,Muslim - Special Menu + cordial,0,0735,Did not consume cookhouse / canteen / out-ration,0,1220,Vegetarian  + cordial,0,1745,Out-ration (Vegetarian) ,0,0600,Out-ration (Muslim),0,1115,Out-ration (Vegetarian) ,0,1745,Non-Muslim - Set B + cordial,0,0705,Canteen Food - Non-Muslim + tea,0,1145,Non-Muslim - Special Menu + ice water,0,1805,Did not consume cookhouse / canteen / out-ration,0,0600,Outside food/drinks (includes take-outs and home food) + coffee,0,1205,Out-ration (Muslim),0,1745,Did not consume cookhouse / canteen / out-ration,0,0630,Muslim - Set B + ice water,0,1220,Did not consume cookhouse / canteen / out-ration,0,1835,Canteen Food - Non-Muslim + cordial,0,0720,Outside food/drinks (includes take-outs and home food) + ice water,0,1100,Muslim - Set A  + ice water,0,1745,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t179x,20/July/2001
rC5fUeDlJCEsLcaw7jkkOkIc,170124/1634,nsYtqvEMQM,t180x,m,0,malay,90369824,Depot Road,1,4,2,7,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0630,Non-Muslim - Set B + tea,0,1145,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Out-ration (Non-Muslim) ,0.0,0750,Out-ration (Non-Muslim) ,0.0,1205,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Muslim - Special Menu + ice water,0,0600,Vegetarian  + coffee,0,1100,Non-Muslim - Set B + ice water,0,1835,Canteen Drinks & Snacks + cordial,0,0720,Did not consume cookhouse / canteen / out-ration,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Muslim - Set A  + ice water,0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1145,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Non-Muslim - Set A  + ice water,0,0750,Out-ration (Vegetarian) ,0,1250,Muslim - Set B + cordial,0,1805,Out-ration (Vegetarian) ,0,0600,Muslim - Set A  + tea,0,1220,Out-ration (Muslim),0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1115,Canteen Drinks & Snacks + cordial,0,1715,Did not consume cookhouse / canteen / out-ration,t180x,9/April/2004
UFarmJq3r79US4hqUgKtVqac,160124/1243,NFoKPeCTZl,t181x,m,0,others,86587918,Kaki Bukit,2,1,2,3,170124,yes,yes,100124,2100,38.7,no,0,yes,3,White / Pale,yes,no,yes,no,yes,1,yes,80124,2,no,no,0,Blk 456,0630,Muslim - Set B + coffee,0,1235,Non-Muslim - Special Menu + ice water,0,1820,Muslim - Set B + cordial,0.0,0600,Canteen Food - Non-Muslim + coffee,0.0,1115,Canteen Drinks & Snacks + cordial,0,1700,Muslim - Special Menu + cordial,0,0630,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1100,Did not consume cookhouse / canteen / out-ration,0,1730,Non-Muslim - Set B + ice water,0,0600,Outside food/drinks (includes take-outs and home food) + ice water,0,1250,Did not consume cookhouse / canteen / out-ration,0,1745,Canteen Food - Muslim  + ice water,0,0735,Outside food/drinks (includes take-outs and home food) + tea,0,1115,Vegetarian  + cordial,0,1805,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1145,Non-Muslim - Set B + ice water,0,1715,Non-Muslim - Special Menu + cordial,0,0705,Muslim - Special Menu + coffee,0,1115,Muslim - Special Menu + ice water,0,1745,Did not consume cookhouse / canteen / out-ration,0,0630,Out-ration (Non-Muslim) ,0,1220,Muslim - Set B + cordial,0,1700,Non-Muslim - Set A  + ice water,t181x,19/April/2002
VRLAszi8PgZ2dIVX1LpAtYmw,150124/1332,lKLfubsBFu,t182x,f,0,malay,88295915,Pasir Labar Ammo Depot,1,3,1,14,150124,yes,yes,100124,1400,38.0,no,0,yes,3,Green,no,yes,no,no,no,7,yes,80124,4,yes,no,0,Blk 456,0720,Out-ration (Muslim),0,1235,Non-Muslim - Special Menu + cordial,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0.0,0750,Canteen Food - Muslim  + coffee,0.0,1145,Out-ration (Vegetarian) ,0,1820,Out-ration (Non-Muslim) ,0,0750,Out-ration (Vegetarian) ,0,1220,Outside food/drinks (includes take-outs and home food) + ice water,0,1805,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0735,Muslim - Special Menu + tea,0,1130,Out-ration (Muslim),0,1805,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0600,Non-Muslim - Set B + coffee,0,1220,Canteen Food - Non-Muslim + ice water,0,1850,Non-Muslim - Set B + cordial,0,0735,Out-ration (Non-Muslim) ,0,1235,Non-Muslim - Set A  + ice water,0,1835,Muslim - Set A  + cordial,0,0750,Non-Muslim - Set A  + tea,0,1145,Non-Muslim - Set A  + cordial,0,1805,Out-ration (Vegetarian) ,0,0705,Muslim - Set A  + coffee,0,1130,Muslim - Set B + ice water,0,1730,Canteen Drinks & Snacks + ice water,t182x,1/November/1999
XrtyzfYADnh3KxM4RhsUSgby,150124/0833,YLqmKQjoPe,t183x,m,0,indian,98570122,Changi Airbase West,1,3,1,7,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0615,Out-ration (Muslim),0,1130,Out-ration (Muslim),0,1700,Out-ration (Muslim),0.0,0720,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0.0,1130,Did not consume cookhouse / canteen / out-ration,0,1730,Non-Muslim - Special Menu + ice water,0,0645,Muslim - Set A  + tea,0,1100,Outside food/drinks (includes take-outs and home food) + cordial,0,1730,Canteen Food - Muslim  + cordial,0,0615,Did not consume cookhouse / canteen / out-ration,0,1205,Canteen Food - Muslim  + cordial,0,1835,Muslim - Set A  + ice water,0,0720,Canteen Food - Non-Muslim + ice water,0,1100,Muslim - Set B + cordial,0,1730,Non-Muslim - Special Menu + cordial,0,0645,Non-Muslim - Special Menu + tea,0,1130,Canteen Drinks & Snacks + ice water,0,1805,Canteen Food - Non-Muslim + ice water,0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1205,Muslim - Set A  + cordial,0,1730,Non-Muslim - Special Menu + cordial,0,0615,Canteen Food - Non-Muslim + ice water,0,1235,Did not consume cookhouse / canteen / out-ration,0,1820,Non-Muslim - Set B + ice water,t183x,22/June/2000
UtmnH3bIIT8yDLpuuhe4XcJI,170124/0937,dHOIwGkrzC,t184x,m,0,malay,88368721,Hillview,3,2,2,8,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0705,Out-ration (Vegetarian) ,0,1115,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1835,Out-ration (Vegetarian) ,0.0,0735,Out-ration (Vegetarian) ,0.0,1250,Muslim - Set B + cordial,0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0,0615,Out-ration (Non-Muslim) ,0,1205,Out-ration (Muslim),0,1850,Muslim - Special Menu + cordial,0,0705,Canteen Food - Non-Muslim + tea,0,1115,Canteen Food - Muslim  + ice water,0,1700,Muslim - Set B + ice water,0,0630,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1205,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1805,Non-Muslim - Special Menu + cordial,0,0735,Canteen Drinks & Snacks + coffee,0,1130,Muslim - Set A  + cordial,0,1820,Non-Muslim - Set B + ice water,0,0720,Muslim - Set B + coffee,0,1100,Did not consume cookhouse / canteen / out-ration,0,1715,Out-ration (Non-Muslim) ,0,0705,Non-Muslim - Set A  + ice water,0,1130,Canteen Food - Muslim  + cordial,0,1715,Canteen Drinks & Snacks + cordial,t184x,14/October/2003
CE4k8DBDYXzjFS8YXfqDWaVm,150124/1119,yGlruHXxiu,t185x,m,0,chinese,89607355,Tengah Airbase,1,1,2,15,150124,yes,yes,110124,2000,37.5,yes,3,yes,8,Blue,yes,yes,no,no,yes,2,no,0,0,no,no,0,Did not consume,0645,Out-ration (Vegetarian) ,0,1115,Canteen Food - Muslim  + ice water,0,1850,Did not consume cookhouse / canteen / out-ration,0.0,0705,Vegetarian  + coffee,0.0,1145,Out-ration (Muslim),0,1820,Non-Muslim - Set A  + ice water,0,0645,Out-ration (Vegetarian) ,0,1145,Canteen Food - Muslim  + cordial,0,1700,Muslim - Set B + cordial,0,0600,Out-ration (Vegetarian) ,0,1100,Muslim - Set A  + ice water,0,1745,Out-ration (Muslim),0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Vegetarian  + cordial,0,1715,Out-ration (Non-Muslim) ,0,0630,Outside food/drinks (includes take-outs and home food) + ice water,0,1130,Muslim - Set A  + cordial,0,1850,Out-ration (Non-Muslim) ,0,0735,Muslim - Special Menu + coffee,0,1130,Outside food/drinks (includes take-outs and home food) + cordial,0,1715,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0645,Non-Muslim - Set B + tea,0,1220,Vegetarian  + ice water,0,1700,Muslim - Special Menu + ice water,t185x,22/January/2000
QBgnH5FIypWUTdXcOw2E66v1,150124/1457,xosPPDGaVJ,t186x,f,0,indian,86485798,Kranji III,3,4,3,9,150124,yes,no,80124,100,38.7,no,0,no,0,0,no,no,yes,no,yes,7,no,0,0,no,yes,120124,Blk 456,0600,Vegetarian  + coffee,0,1145,Non-Muslim - Set A  + ice water,0,1745,Muslim - Set B + ice water,0.0,0720,Out-ration (Vegetarian) ,0.0,1145,Non-Muslim - Set A  + cordial,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0750,Muslim - Set B + coffee,0,1250,Out-ration (Muslim),0,1805,Did not consume cookhouse / canteen / out-ration,0,0615,Outside food/drinks (includes take-outs and home food) + ice water,0,1235,Canteen Food - Muslim  + cordial,0,1745,Did not consume cookhouse / canteen / out-ration,0,0600,Vegetarian  + ice water,0,1220,Outside food/drinks (includes take-outs and home food) + ice water,0,1805,Canteen Food - Non-Muslim + cordial,0,0600,Muslim - Special Menu + ice water,0,1205,Out-ration (Muslim),0,1820,Muslim - Set A  + ice water,0,0645,Muslim - Set A  + ice water,0,1205,Did not consume cookhouse / canteen / out-ration,0,1730,Did not consume cookhouse / canteen / out-ration,0,0645,Muslim - Set A  + tea,0,1205,Canteen Drinks & Snacks + ice water,0,1805,Canteen Food - Non-Muslim + ice water,t186x,27/December/2004
VDpI5dHfNWgIrurQ0nrDRhuT,160124/0830,koDpYhHMOO,t187x,f,0,indian,82791605,Gombak Base,3,4,3,10,160124,yes,yes,110124,400,38.8,yes,8,yes,5,Brown,yes,yes,no,no,no,6,no,120124,5,no,yes,80124,Did not consume,0750,Muslim - Special Menu + coffee,0,1145,Out-ration (Vegetarian) ,0,1700,Out-ration (Non-Muslim) ,0.0,0630,Canteen Food - Non-Muslim + tea,0.0,1250,Non-Muslim - Set A  + ice water,0,1820,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0645,Non-Muslim - Set A  + ice water,0,1220,Out-ration (Vegetarian) ,0,1850,Outside food/drinks (includes take-outs and home food) + cordial,0,0615,Non-Muslim - Special Menu + tea,0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Out-ration (Vegetarian) ,0,0720,Out-ration (Muslim),0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Non-Muslim - Special Menu + cordial,0,0705,Non-Muslim - Set A  + tea,0,1130,Outside food/drinks (includes take-outs and home food) + ice water,0,1730,Outside food/drinks (includes take-outs and home food) + cordial,0,0705,Canteen Food - Muslim  + ice water,0,1235,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Did not consume cookhouse / canteen / out-ration,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Canteen Food - Muslim  + cordial,0,1715,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,t187x,17/March/2002
lpOVhiIt3Nr6befF4rXEluRU,150124/1512,HrBoOriJII,t188x,m,0,others,93417646,Mowbray,2,2,4,4,160124,yes,yes,130124,2200,39.9,yes,2,no,0,0,no,yes,no,no,no,1,no,130124,5,yes,no,0,Did not consume,0720,Muslim - Special Menu + coffee,0,1100,Canteen Food - Muslim  + cordial,0,1700,Non-Muslim - Special Menu + cordial,0.0,0720,Out-ration (Non-Muslim) ,0.0,1115,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1805,Vegetarian  + cordial,0,0600,Non-Muslim - Special Menu + ice water,0,1145,Non-Muslim - Set B + ice water,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0705,Canteen Food - Non-Muslim + ice water,0,1205,Vegetarian  + cordial,0,1730,Non-Muslim - Set B + ice water,0,0615,Muslim - Set B + coffee,0,1145,Muslim - Set B + cordial,0,1730,Vegetarian  + ice water,0,0630,Muslim - Set A  + tea,0,1250,Canteen Food - Muslim  + cordial,0,1700,Muslim - Set B + ice water,0,0645,Out-ration (Vegetarian) ,0,1220,Out-ration (Vegetarian) ,0,1745,Muslim - Set A  + ice water,0,0630,Out-ration (Vegetarian) ,0,1130,Out-ration (Vegetarian) ,0,1730,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t188x,8/February/1999
a1gEFNcpi3JMWd0zQtpFcRhn,150124/1042,PBLCRVeOfq,t189x,m,0,others,83567220,Bukit Gombak (ADOC),2,1,1,3,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0750,Out-ration (Vegetarian) ,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Vegetarian  + ice water,0.0,0705,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0.0,1115,Out-ration (Vegetarian) ,0,1730,Muslim - Special Menu + cordial,0,0750,Canteen Food - Muslim  + coffee,0,1250,Muslim - Set A  + ice water,0,1700,Non-Muslim - Set B + cordial,0,0750,Muslim - Special Menu + ice water,0,1130,Non-Muslim - Special Menu + ice water,0,1730,Canteen Food - Non-Muslim + cordial,0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1130,Canteen Food - Muslim  + ice water,0,1835,Non-Muslim - Set A  + cordial,0,0705,Canteen Food - Muslim  + ice water,0,1130,Non-Muslim - Set B + ice water,0,1820,Did not consume cookhouse / canteen / out-ration,0,0630,Vegetarian  + coffee,0,1205,Out-ration (Muslim),0,1730,Non-Muslim - Set B + ice water,0,0630,Vegetarian  + coffee,0,1205,Vegetarian  + ice water,0,1745,Non-Muslim - Set B + ice water,t189x,29/February/2000
C03gBY1ue5DugKWwsJMCvnzR,160124/0828,rrFSThsnBN,t190x,m,0,chinese,86039259,Depot Road,2,1,4,15,150124,yes,no,120124,2100,39.5,no,0,yes,3,White / Pale,yes,yes,yes,no,yes,4,no,120124,5,no,yes,120124,Blk 123,0645,Did not consume cookhouse / canteen / out-ration,0,1145,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1745,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0.0,0720,Canteen Food - Muslim  + coffee,0.0,1235,Out-ration (Muslim),0,1730,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0630,Muslim - Special Menu + ice water,0,1130,Outside food/drinks (includes take-outs and home food) + cordial,0,1715,Canteen Food - Muslim  + ice water,0,0750,Out-ration (Vegetarian) ,0,1235,Non-Muslim - Set A  + ice water,0,1715,Out-ration (Vegetarian) ,0,0630,Canteen Drinks & Snacks + tea,0,1145,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Non-Muslim - Special Menu + cordial,0,0720,Out-ration (Non-Muslim) ,0,1205,Out-ration (Non-Muslim) ,0,1715,Canteen Food - Non-Muslim + cordial,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Muslim - Special Menu + ice water,0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1100,Out-ration (Muslim),0,1820,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t190x,3/October/2001
YPFbZsPHNH9AVjtwq2WBL0d5,160124/1517,hNjGUvdYis,t191x,f,0,others,84389356,Dieppe Barracks,2,3,4,14,160124,yes,yes,100124,1800,39.8,no,0,no,0,0,no,no,yes,no,yes,4,yes,140124,4,yes,no,0,Blk 123,0735,Outside food/drinks (includes take-outs and home food) + coffee,0,1250,Non-Muslim - Set A  + cordial,0,1820,Out-ration (Muslim),0.0,0720,Canteen Food - Non-Muslim + coffee,0.0,1205,Canteen Food - Muslim  + ice water,0,1700,Out-ration (Vegetarian) ,0,0750,Muslim - Set B + coffee,0,1115,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1820,Outside food/drinks (includes take-outs and home food) + ice water,0,0750,Non-Muslim - Set B + tea,0,1115,Out-ration (Vegetarian) ,0,1730,Canteen Food - Non-Muslim + ice water,0,0705,Non-Muslim - Set B + ice water,0,1115,Muslim - Set A  + ice water,0,1820,Canteen Drinks & Snacks + cordial,0,0630,Muslim - Set A  + tea,0,1130,Did not consume cookhouse / canteen / out-ration,0,1715,Did not consume cookhouse / canteen / out-ration,0,0600,Did not consume cookhouse / canteen / out-ration,0,1220,Out-ration (Muslim),0,1700,Canteen Food - Non-Muslim + cordial,0,0600,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1100,Out-ration (Non-Muslim) ,0,1835,Vegetarian  + ice water,t191x,4/July/2004
ydiQGZFbyr2DAkCeLngFzQYB,170124/0816,qZcllNOCvX,t192x,m,0,others,89610583,7 Ammo Depot,3,2,1,6,160124,yes,no,90124,1400,39.2,no,0,yes,7,Clear watery,yes,yes,no,no,no,3,no,130124,5,yes,no,0,Blk 123,0615,Muslim - Special Menu + coffee,0,1220,Out-ration (Vegetarian) ,0,1745,Canteen Food - Muslim  + ice water,0.0,0615,Outside food/drinks (includes take-outs and home food) + tea,0.0,1235,Muslim - Set A  + cordial,0,1835,Muslim - Set A  + ice water,0,0630,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1205,Muslim - Set A  + cordial,0,1850,Non-Muslim - Set B + ice water,0,0720,Canteen Food - Non-Muslim + coffee,0,1235,Outside food/drinks (includes take-outs and home food) + cordial,0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1100,Muslim - Set B + cordial,0,1715,Did not consume cookhouse / canteen / out-ration,0,0750,Canteen Food - Non-Muslim + tea,0,1100,Out-ration (Vegetarian) ,0,1820,Outside food/drinks (includes take-outs and home food) + ice water,0,0735,Non-Muslim - Special Menu + ice water,0,1250,Canteen Drinks & Snacks + ice water,0,1850,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0645,Out-ration (Non-Muslim) ,0,1130,Muslim - Set A  + ice water,0,1850,Muslim - Special Menu + ice water,t192x,18/December/2000
