Response ID,Timestamp(ddmmyy/hhmm),[MyInfo] Name,NRIC/FIN,[MyInfo] Gender,[MyInfo] Date of birth(ddmmyy),[MyInfo] Race,Mobile number,Which camp are you from?,Which company (COY) are you from?,Which Platoon are you from?,Which section are you from?,What is your bed no?,Date of Outbreak declared,Did you experience any symptoms?,Did you experience fever?,What is the earliest onset date of your symptoms,What is the earliest onset time of your symptoms,What was the highest recorded temperature,Did you experience vomiting?,How many times did you vomit?,Did you experience diarrhoea?,Please indicate the most number of episodes that you have experience diarrhoea in 24 hours,descripe the colour of your loose stools,Did you experience nausea?,Did you experience abdominal pain?,Did you experience headache?,Other symptoms,Were you unwell with GE symptoms (diarrhoea/vomiting) in the past 2 weeks?,What is the earliest date you had diarrhoea / vomitting in the past 2 weeks,Has any of your household members experience GE illness within the week?,What is the date of the symptom onset for your household members?,Please indicate the number of household members that experienced diarrhoea/vomiting after your symptom onset,Do you have household members who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,Do you have any friends/colleagues who were unwell with diarrhoea/vomiting symptoms in the past 2 weeks before your symptoms onset?,When did household members / friends / colleagues experience diarrhoea/ vomiting in the past 2 weeks?,Please indicate where you took your meal,What time did you have your meal?,What did you eat?,Please indicate where you took your meal.1,What time did you have your meal?.1,What did you eat?.1,Please indicate where you took your meal.2,What time did you have your meal?.2,What did you eat?.2,Please indicate where you took your meal.3,What time did you have your meal?.3,What did you eat?.3,Please indicate where you took your meal.4,What time did you have your meal?.4,What did you eat?.4,Please indicate where you took your meal.5,What time did you have your meal?.5,What did you eat?.5,Please indicate where you took your meal.6,What time did you have your meal?.6,What did you eat?.6,Please indicate where you took your meal.7,What time did you have your meal?.7,What did you eat?.7,Please indicate where you took your meal.8,What time did you have your meal?.8,What did you eat?.8,Please indicate where you took your meal.9,What time did you have your meal?.9,What did you eat?.9,Please indicate where you took your meal.10,What time did you have your meal?.10,What did you eat?.10,Please indicate where you took your meal.11,What time did you have your meal?.11,What did you eat?.11,Please indicate where you took your meal.12,What time did you have your meal?.12,What did you eat?.12,Please indicate where you took your meal.13,What time did you have your meal?.13,What did you eat?.13,Please indicate where you took your meal.14,What time did you have your meal?.14,What did you eat?.14,Please indicate where you took your meal.15,What time did you have your meal?.15,What did you eat?.15,Please indicate where you took your meal.16,What time did you have your meal?.16,What did you eat?.16,Please indicate where you took your meal.17,What time did you have your meal?.17,What did you eat?.17,Please indicate where you took your meal.18,What time did you have your meal?.18,What did you eat?.18,Please indicate where you took your meal.19,What time did you have your meal?.19,What did you eat?.19,Please indicate where you took your meal.20,What time did you have your meal?.20,What did you eat?.20,Please indicate where you took your meal.21,What time did you have your meal?.21,What did you eat?.21,Please indicate where you took your meal.22,What time did you have your meal?.22,What did you eat?.22,Please indicate where you took your meal.23,What time did you have your meal?.23,What did you eat?.23,sgID Validated NRIC,[MyInfo] Date of birth 
vFpSXbbUdtJ0wmXutkr85ZkJ,150124/1035,dGmazsEMKL,t352x,f,0,indian,89016845,Jurong II,2,1,1,13,160124,yes,no,120124,900,39.6,yes,6,yes,3,Blue,yes,no,yes,no,yes,7,yes,110124,3,no,no,0,Blk 123,0735,Non-Muslim - Set A  + tea,0,1250,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0.0,0645,Non-Muslim - Special Menu + coffee,0.0,1130,Muslim - Special Menu + ice water,0,1715,Outside food/drinks (includes take-outs and home food) + cordial,0,0615,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1235,Out-ration (Non-Muslim) ,0,1850,Non-Muslim - Special Menu + ice water,0,0750,Canteen Drinks & Snacks + coffee,0,1115,Muslim - Set A  + ice water,0,1850,Non-Muslim - Special Menu + cordial,0,0750,Canteen Food - Muslim  + tea,0,1220,Out-ration (Non-Muslim) ,0,1820,Canteen Food - Muslim  + ice water,0,0705,Vegetarian  + coffee,0,1100,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1835,Muslim - Set A  + ice water,0,0720,Canteen Drinks & Snacks + coffee,0,1250,Canteen Food - Non-Muslim + ice water,0,1805,Non-Muslim - Set A  + cordial,0,0720,Canteen Food - Non-Muslim + ice water,0,1130,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1700,Non-Muslim - Set A  + cordial,t352x,17/May/2002
YGPyJtQ6BejLH9r30PlSMyJt,150124/0802,lufOtNXlpv,t353x,m,0,others,84665204,Sungei Gedong,3,3,3,8,160124,yes,no,110124,1000,37.6,no,0,yes,4,Clear watery,yes,yes,yes,no,no,6,no,140124,2,no,yes,80124,Did not consume,0720,Outside food/drinks (includes take-outs and home food) + coffee,0,1205,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1730,Non-Muslim - Set B + cordial,0.0,0720,Non-Muslim - Set A  + tea,0.0,1250,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1715,Did not consume cookhouse / canteen / out-ration,0,0735,Muslim - Special Menu + ice water,0,1100,Outside food/drinks (includes take-outs and home food) + ice water,0,1730,Muslim - Set A  + cordial,0,0705,Muslim - Set B + coffee,0,1100,Canteen Food - Muslim  + ice water,0,1700,Muslim - Set A  + ice water,0,0615,Non-Muslim - Set B + ice water,0,1205,Outside food/drinks (includes take-outs and home food) + ice water,0,1745,Non-Muslim - Special Menu + ice water,0,0645,Muslim - Set A  + ice water,0,1205,Did not consume cookhouse / canteen / out-ration,0,1850,Outside food/drinks (includes take-outs and home food) + cordial,0,0705,Vegetarian  + ice water,0,1115,Muslim - Special Menu + cordial,0,1745,Out-ration (Vegetarian) ,0,0630,Non-Muslim - Special Menu + tea,0,1100,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Muslim - Set B + ice water,t353x,19/April/2002
3Rc5xR06RPfmPs4HrnXDVSwt,150124/1121,mWlXBHpmQa,t354x,m,0,others,99216641,Mandai Hill,2,4,2,6,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0600,Canteen Food - Non-Muslim + tea,0,1220,Outside food/drinks (includes take-outs and home food) + cordial,0,1835,Muslim - Set A  + ice water,0.0,0630,Non-Muslim - Special Menu + ice water,0.0,1100,Did not consume cookhouse / canteen / out-ration,0,1835,Out-ration (Muslim),0,0645,Non-Muslim - Special Menu + tea,0,1250,Non-Muslim - Set A  + cordial,0,1835,Out-ration (Non-Muslim) ,0,0630,Vegetarian  + tea,0,1250,Muslim - Special Menu + ice water,0,1730,Non-Muslim - Set A  + ice water,0,0615,Canteen Food - Non-Muslim + ice water,0,1130,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Out-ration (Non-Muslim) ,0,0645,Muslim - Special Menu + tea,0,1220,Vegetarian  + cordial,0,1835,Non-Muslim - Set A  + cordial,0,0600,Muslim - Set A  + coffee,0,1235,Non-Muslim - Set B + cordial,0,1835,Canteen Drinks & Snacks + ice water,0,0645,Did not consume cookhouse / canteen / out-ration,0,1220,Canteen Food - Non-Muslim + ice water,0,1715,Canteen Drinks & Snacks + cordial,t354x,12/January/2000
tRQZoqDcsVOr70BJDQaldU7f,150124/1258,UXbTvzRbZT,t355x,m,0,chinese,91487821,Lin Chu Kang II,1,2,2,11,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0720,Vegetarian  + coffee,0,1115,Out-ration (Vegetarian) ,0,1730,Did not consume cookhouse / canteen / out-ration,0.0,0645,Canteen Food - Non-Muslim + tea,0.0,1235,Muslim - Set B + cordial,0,1835,Non-Muslim - Set B + ice water,0,0735,Out-ration (Muslim),0,1130,Out-ration (Vegetarian) ,0,1700,Outside food/drinks (includes take-outs and home food) + ice water,0,0750,Muslim - Special Menu + tea,0,1130,Muslim - Set B + cordial,0,1715,Vegetarian  + cordial,0,0630,Vegetarian  + coffee,0,1250,Outside food/drinks (includes take-outs and home food) + ice water,0,1730,Out-ration (Muslim),0,0600,Muslim - Special Menu + coffee,0,1235,Non-Muslim - Set A  + cordial,0,1745,Outside food/drinks (includes take-outs and home food) + cordial,0,0645,Out-ration (Non-Muslim) ,0,1250,Out-ration (Muslim),0,1850,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0630,Canteen Food - Non-Muslim + coffee,0,1250,Outside food/drinks (includes take-outs and home food) + cordial,0,1700,Canteen Food - Non-Muslim + ice water,t355x,6/March/2001
TpVuU9zw2An2fZRo0bdqlFT9,160124/1316,WMNWfAuYbQ,t356x,f,0,indian,90374325,Nee Soon Driclad,3,2,3,7,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0615,Canteen Food - Non-Muslim + tea,0,1250,Muslim - Set B + ice water,0,1700,Non-Muslim - Set A  + cordial,0.0,0645,Canteen Food - Muslim  + coffee,0.0,1115,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1730,Non-Muslim - Special Menu + cordial,0,0750,Canteen Food - Non-Muslim + tea,0,1235,Out-ration (Non-Muslim) ,0,1730,Canteen Drinks & Snacks + ice water,0,0720,Non-Muslim - Special Menu + coffee,0,1130,Non-Muslim - Set A  + cordial,0,1730,Out-ration (Vegetarian) ,0,0645,Canteen Food - Muslim  + ice water,0,1130,Out-ration (Muslim),0,1820,Muslim - Set A  + ice water,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1235,Vegetarian  + ice water,0,1820,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0645,Out-ration (Non-Muslim) ,0,1235,Non-Muslim - Set B + cordial,0,1730,Vegetarian  + cordial,0,0645,Out-ration (Non-Muslim) ,0,1115,Outside food/drinks (includes take-outs and home food) + cordial,0,1700,Out-ration (Non-Muslim) ,t356x,22/January/2001
LblFziH4u0iEOdzSRmoXCYxi,160124/0804,pJOVdDAejs,t357x,m,0,chinese,98611633,Jurong II,3,4,1,12,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0630,Canteen Food - Non-Muslim + tea,0,1100,Canteen Drinks & Snacks + cordial,0,1700,Out-ration (Vegetarian) ,0.0,0720,Did not consume cookhouse / canteen / out-ration,0.0,1250,Muslim - Special Menu + ice water,0,1730,Non-Muslim - Special Menu + ice water,0,0705,Canteen Food - Non-Muslim + coffee,0,1145,Canteen Food - Muslim  + ice water,0,1730,Non-Muslim - Set B + ice water,0,0615,Canteen Food - Muslim  + coffee,0,1235,Out-ration (Muslim),0,1745,Non-Muslim - Special Menu + ice water,0,0600,Muslim - Set A  + tea,0,1115,Vegetarian  + cordial,0,1730,Canteen Food - Muslim  + ice water,0,0630,Out-ration (Muslim),0,1115,Out-ration (Muslim),0,1700,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0720,Canteen Food - Non-Muslim + coffee,0,1115,Out-ration (Non-Muslim) ,0,1820,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0750,Did not consume cookhouse / canteen / out-ration,0,1205,Muslim - Set A  + cordial,0,1715,Non-Muslim - Set B + cordial,t357x,26/August/2004
UhG2qdBZ4drHPR84W3lrd9Cx,150124/1519,tZhsKSEazo,t358x,m,0,indian,98913480,Pasir Ris,3,1,3,9,150124,yes,no,90124,1400,38.2,no,0,no,0,0,no,yes,yes,no,yes,7,yes,90124,2,yes,yes,100124,Blk 123,0645,Out-ration (Muslim),0,1145,Muslim - Special Menu + cordial,0,1835,Muslim - Set B + ice water,0.0,0615,Out-ration (Muslim),0.0,1220,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1820,Non-Muslim - Set A  + ice water,0,0750,Out-ration (Non-Muslim) ,0,1130,Out-ration (Non-Muslim) ,0,1745,Outside food/drinks (includes take-outs and home food) + ice water,0,0600,Canteen Drinks & Snacks + ice water,0,1235,Muslim - Set A  + ice water,0,1835,Outside food/drinks (includes take-outs and home food) + ice water,0,0720,Did not consume cookhouse / canteen / out-ration,0,1205,Muslim - Special Menu + cordial,0,1700,Canteen Food - Non-Muslim + cordial,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1130,Non-Muslim - Set A  + cordial,0,1730,Canteen Food - Non-Muslim + cordial,0,0615,Canteen Food - Non-Muslim + ice water,0,1130,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1715,Non-Muslim - Set A  + ice water,0,0705,Canteen Food - Non-Muslim + coffee,0,1235,Canteen Food - Non-Muslim + cordial,0,1820,Canteen Food - Non-Muslim + cordial,t358x,9/August/2003
WLiUiaxII59RO7Ym2AUaPWRM,150124/0614,gZjpdPyjHJ,t359x,m,0,indian,84854657,Bukit Gombak (ADOC),1,2,1,14,160124,yes,yes,140124,200,39.8,yes,8,yes,5,Brown,yes,yes,no,no,no,2,yes,130124,2,no,yes,140124,Did not consume,0630,Non-Muslim - Set B + tea,0,1250,Vegetarian  + ice water,0,1715,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0.0,0645,Canteen Food - Muslim  + ice water,0.0,1235,Canteen Food - Non-Muslim + cordial,0,1835,Non-Muslim - Set B + ice water,0,0750,Canteen Food - Non-Muslim + coffee,0,1205,Non-Muslim - Special Menu + cordial,0,1835,Muslim - Set A  + ice water,0,0735,Canteen Drinks & Snacks + tea,0,1235,Did not consume cookhouse / canteen / out-ration,0,1730,Canteen Food - Non-Muslim + cordial,0,0615,Canteen Food - Non-Muslim + ice water,0,1220,Non-Muslim - Special Menu + cordial,0,1730,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0720,Did not consume cookhouse / canteen / out-ration,0,1145,Out-ration (Vegetarian) ,0,1835,Canteen Drinks & Snacks + ice water,0,0750,Out-ration (Vegetarian) ,0,1130,Non-Muslim - Special Menu + cordial,0,1820,Muslim - Set B + ice water,0,0600,Vegetarian  + coffee,0,1115,Out-ration (Muslim),0,1835,Outside food/drinks (includes take-outs and home food) + cordial,t359x,27/April/2001
4ksYNQ7omVTdL8Kz4KCYVCdk,160124/1314,wJwGndUiEd,t360x,m,0,others,88528774,Depot Road,2,3,2,13,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0630,Muslim - Special Menu + tea,0,1205,Muslim - Special Menu + cordial,0,1700,Canteen Food - Muslim  + cordial,0.0,0630,Canteen Food - Non-Muslim + ice water,0.0,1235,Muslim - Set B + ice water,0,1730,Non-Muslim - Set B + ice water,0,0615,Out-ration (Muslim),0,1100,Muslim - Set A  + ice water,0,1850,Muslim - Set B + cordial,0,0645,Out-ration (Vegetarian) ,0,1205,Did not consume cookhouse / canteen / out-ration,0,1850,Out-ration (Muslim),0,0630,Non-Muslim - Special Menu + ice water,0,1100,Out-ration (Muslim),0,1835,Muslim - Special Menu + cordial,0,0720,Did not consume cookhouse / canteen / out-ration,0,1205,Canteen Drinks & Snacks + cordial,0,1745,Out-ration (Muslim),0,0630,Non-Muslim - Set B + coffee,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1805,Canteen Drinks & Snacks + cordial,0,0735,Canteen Drinks & Snacks + tea,0,1130,Canteen Drinks & Snacks + ice water,0,1805,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t360x,14/July/2000
zzAG6r5VixvtCYdrBmTBxBGL,150124/0620,FEgQFtEXaV,t361x,m,0,malay,85284772,Chua Chu Kang,3,2,3,12,170124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0630,Out-ration (Muslim),0,1115,Vegetarian  + ice water,0,1700,Muslim - Set B + cordial,0.0,0645,Non-Muslim - Special Menu + coffee,0.0,1235,Outside food/drinks (includes take-outs and home food) + ice water,0,1835,Outside food/drinks (includes take-outs and home food) + ice water,0,0720,Canteen Food - Muslim  + tea,0,1220,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1835,Non-Muslim - Special Menu + cordial,0,0735,Outside food/drinks (includes take-outs and home food) + tea,0,1115,Out-ration (Muslim),0,1745,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0630,Did not consume cookhouse / canteen / out-ration,0,1145,Canteen Food - Non-Muslim + ice water,0,1820,Out-ration (Vegetarian) ,0,0615,Non-Muslim - Set A  + coffee,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1850,Out-ration (Non-Muslim) ,0,0645,Vegetarian  + coffee,0,1250,Did not consume cookhouse / canteen / out-ration,0,1730,Out-ration (Muslim),0,0720,Canteen Drinks & Snacks + coffee,0,1130,Muslim - Set B + ice water,0,1820,Canteen Food - Non-Muslim + cordial,t361x,4/July/2004
C17DQ8vIcMi2XXLvNy8vBJTY,170124/1645,ckHeeFrSlJ,t362x,m,0,indian,92069178,Pulau Tekong,1,4,3,10,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 456,0720,Muslim - Set A  + tea,0,1145,Non-Muslim - Set A  + ice water,0,1820,Out-ration (Muslim),0.0,0615,Canteen Food - Non-Muslim + coffee,0.0,1100,Out-ration (Non-Muslim) ,0,1730,Non-Muslim - Set B + ice water,0,0630,Muslim - Set B + coffee,0,1220,Out-ration (Vegetarian) ,0,1850,Did not consume cookhouse / canteen / out-ration,0,0720,Muslim - Set B + tea,0,1250,Did not consume cookhouse / canteen / out-ration,0,1700,Canteen Food - Non-Muslim + ice water,0,0720,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1205,Out-ration (Vegetarian) ,0,1835,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1145,Out-ration (Non-Muslim) ,0,1715,Non-Muslim - Set B + ice water,0,0735,Muslim - Set B + tea,0,1130,Out-ration (Muslim),0,1730,Out-ration (Vegetarian) ,0,0615,Vegetarian  + coffee,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1730,Out-ration (Muslim),t362x,5/February/1999
mxfU1Au4doo4WK8olEr033My,170124/0644,vnNFihmmuK,t363x,f,0,others,92033942,5 Ammo Depot,3,4,2,7,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0,1145,Out-ration (Muslim),0,1715,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0.0,0750,Vegetarian  + tea,0.0,1235,Out-ration (Non-Muslim) ,0,1805,Canteen Food - Muslim  + ice water,0,0600,Canteen Drinks & Snacks + ice water,0,1130,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1835,Vegetarian  + cordial,0,0600,Muslim - Set B + ice water,0,1205,Muslim - Set A  + ice water,0,1820,Non-Muslim - Set A  + ice water,0,0645,Out-ration (Non-Muslim) ,0,1145,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1850,Non-Muslim - Special Menu + ice water,0,0645,Out-ration (Muslim),0,1100,Muslim - Set A  + ice water,0,1805,Non-Muslim - Set A  + cordial,0,0600,Muslim - Special Menu + ice water,0,1115,Canteen Drinks & Snacks + cordial,0,1745,Muslim - Set A  + cordial,0,0645,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Out-ration (Non-Muslim) ,0,1730,Non-Muslim - Set A  + ice water,t363x,16/December/2003
we5Z7yLvLUJcNn9LNXg6VMBO,160124/1524,rslqvvTdNY,t364x,f,0,indian,89133324,Hillview,1,1,4,13,170124,yes,yes,100124,600,39.8,yes,4,yes,3,black,no,no,no,no,no,1,no,0,0,yes,yes,100124,Blk 456,0735,Non-Muslim - Set B + coffee,0,1115,Canteen Drinks & Snacks + cordial,0,1700,Vegetarian  + cordial,0.0,0705,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0.0,1145,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1805,Muslim - Special Menu + cordial,0,0600,Canteen Food - Non-Muslim + ice water,0,1250,Out-ration (Muslim),0,1850,Out-ration (Vegetarian) ,0,0630,Outside food/drinks (includes take-outs and home food) + tea,0,1100,Canteen Food - Muslim  + cordial,0,1715,Outside food/drinks (includes take-outs and home food) + ice water,0,0705,Non-Muslim - Set B + ice water,0,1115,Muslim - Set B + cordial,0,1850,Muslim - Set B + ice water,0,0600,Muslim - Set B + tea,0,1100,Non-Muslim - Set B + cordial,0,1730,Vegetarian  + ice water,0,0720,Non-Muslim - Set A  + ice water,0,1220,Muslim - Set A  + cordial,0,1745,Outside food/drinks (includes take-outs and home food) + cordial,0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1205,Out-ration (Muslim),0,1820,Outside food/drinks (includes take-outs and home food) + cordial,t364x,12/July/2003
fxXx5P2ZLNyJAOllLY8AI018,170124/1212,WpeCEJwWFb,t365x,m,0,others,83793840,Nee Soon,3,3,2,5,160124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0615,Did not consume cookhouse / canteen / out-ration,0,1235,Outside food/drinks (includes take-outs and home food) + cordial,0,1850,Did not consume cookhouse / canteen / out-ration,0.0,0645,Canteen Food - Muslim  + ice water,0.0,1235,Out-ration (Vegetarian) ,0,1745,Canteen Drinks & Snacks + cordial,0,0750,Out-ration (Non-Muslim) ,0,1235,Vegetarian  + ice water,0,1700,Canteen Food - Non-Muslim + ice water,0,0615,Muslim - Set A  + tea,0,1205,Canteen Drinks & Snacks + cordial,0,1715,Non-Muslim - Special Menu + ice water,0,0615,Out-ration (Non-Muslim) ,0,1145,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1835,Muslim - Set A  + ice water,0,0645,Non-Muslim - Special Menu + tea,0,1235,Muslim - Set B + cordial,0,1835,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0600,Out-ration (Muslim),0,1100,Muslim - Set B + cordial,0,1745,Out-ration (Non-Muslim) ,0,0645,Vegetarian  + coffee,0,1235,Non-Muslim - Set A  + cordial,0,1850,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,t365x,24/October/2004
IW8KBJaUuv4E8pKSmpkZ9imC,160124/1339,wWlPdDFFrq,t366x,f,0,indian,97812707,Chua Chu Kang,2,1,4,15,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Blk 123,0720,Out-ration (Non-Muslim) ,0,1130,Muslim - Set A  + ice water,0,1700,Out-ration (Non-Muslim) ,0.0,0735,Non-Muslim - Set B + coffee,0.0,1235,Canteen Food - Muslim  + cordial,0,1730,Non-Muslim - Special Menu + ice water,0,0735,Out-ration (Non-Muslim) ,0,1100,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1835,Outside food/drinks (includes take-outs and home food) + ice water,0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1235,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1835,Out-ration (Non-Muslim) ,0,0720,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1100,Canteen Food - Muslim  + ice water,0,1805,Out-ration (Muslim),0,0645,Muslim - Set B + ice water,0,1250,Did not consume cookhouse / canteen / out-ration,0,1700,Out-ration (Muslim),0,0720,Muslim - Bread / Bread Spreads / Fruit / Ice cream + tea,0,1235,Vegetarian  + cordial,0,1730,Non-Muslim - Set A  + ice water,0,0705,Vegetarian  + ice water,0,1220,Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,1850,Canteen Food - Muslim  + cordial,t366x,29/November/2002
hEv3aysJ7WneIn840O5HpLOt,150124/1435,EzlzbISeKP,t367x,m,0,malay,99701469,Mowbray,1,3,3,15,150124,no,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,Did not consume,0705,Muslim - Set A  + tea,0,1130,Vegetarian  + ice water,0,1850,Non-Muslim - Set B + ice water,0.0,0600,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + coffee,0.0,1100,Muslim - Set A  + ice water,0,1745,Muslim - Set B + ice water,0,0645,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1145,Muslim - Special Menu + cordial,0,1805,Out-ration (Non-Muslim) ,0,0705,Did not consume cookhouse / canteen / out-ration,0,1145,Non-Muslim - Set B + ice water,0,1745,Vegetarian  + ice water,0,0600,Out-ration (Non-Muslim) ,0,1145,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1820,Out-ration (Non-Muslim) ,0,0705,Out-ration (Vegetarian) ,0,1235,Non-Muslim - Set A  + cordial,0,1745,Non-Muslim - Set A  + cordial,0,0645,Out-ration (Non-Muslim) ,0,1100,Out-ration (Non-Muslim) ,0,1805,Out-ration (Muslim),0,0720,Muslim - Set B + tea,0,1115,Did not consume cookhouse / canteen / out-ration,0,1715,Vegetarian  + cordial,t367x,8/May/2002
I3GHZpbMzobS9xK6laHO9Uk5,170124/0918,XnhUZJvetr,t368x,m,0,chinese,80912569,Murai Sembawang Airbase,1,2,1,1,150124,yes,no,90124,100,38.4,yes,5,no,0,0,no,yes,no,no,yes,6,yes,110124,5,yes,yes,120124,Blk 456,0705,Canteen Food - Muslim  + coffee,0,1250,Muslim - Set B + ice water,0,1700,Out-ration (Non-Muslim) ,0.0,0600,Out-ration (Muslim),0.0,1250,Muslim - Special Menu + cordial,0,1805,Non-Muslim - Bread / Bread Spreads / Fruit / Ice cream + cordial,0,0615,Non-Muslim - Set A  + ice water,0,1250,Out-ration (Muslim),0,1700,Non-Muslim - Special Menu + cordial,0,0750,Vegetarian  + coffee,0,1205,Non-Muslim - Set B + cordial,0,1745,Outside food/drinks (includes take-outs and home food) + cordial,0,0615,Out-ration (Muslim),0,1100,Non-Muslim - Set B + ice water,0,1730,Muslim - Special Menu + cordial,0,0600,Outside food/drinks (includes take-outs and home food) + coffee,0,1145,Vegetarian  + cordial,0,1730,Out-ration (Muslim),0,0720,Non-Muslim - Set B + coffee,0,1235,Non-Muslim - Set A  + cordial,0,1730,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,0615,Non-Muslim - Set B + ice water,0,1130,Muslim - Bread / Bread Spreads / Fruit / Ice cream + ice water,0,1700,Did not consume cookhouse / canteen / out-ration,t368x,25/January/2001
